Protein ID,Protein names,Gene names,dirsign,BCC count,BCC proportion,BCC mean,BCC std,SCC count,SCC proportion,SCC mean,SCC std,ratio,Proportion_Test STAT,Proportion_Test Pvalue,HG_Test Pvalue,Wilcoxon STAT,Wilcoxon Pvalue
Q16222, UDP-N-acetylhexosamine pyrophosphorylase,UAP1,UP,32.0,0.5333333333333333,8814505.0,15954958.061236272,27.0,0.42857142857142855,10615468.412698412,23449256.121764947,0.8303453655851799,1.162480961337499,0.24504015375473676,0.16307874672553183,0.8626969524381269,0.3883041084256953
Q9H267, Vacuolar protein sorting-associated protein 33B,VPS33B,UP,3.0,0.05,253045.0,1191558.2372709834,2.0,0.031746031746031744,73877.61904761905,507568.01302868425,3.4251915974290044,0.5124243285539309,0.6083540678029229,0.47675990371960114,0.18468292530200373,0.8534777394270934
Q8IVI9, Nostrin OS=Homo sapiens (Human) OX=9606 GN=,NOSTRIN,DOWN,2.0,0.03333333333333333,571681.6666666666,3781831.4375661802,3.0,0.047619047619047616,120828.57142857143,587852.9573806138,4.731345077638135,-0.4010277353900327,0.6883997039713503,0.5232400962803989,-0.12143534814378326,0.9033462202716958
Q14571," Inositol 1,4,5-trisphosphate receptor type 2",ITPR2,UP,23.0,0.38333333333333336,8895473.333333334,20556193.465740573,17.0,0.2698412698412698,2762076.3492063493,6600335.145982109,3.2205747447529154,1.343058426889116,0.179253055708114,0.12493380849535374,1.3712074727902193,0.17031028935351034
P29972, Aquaporin-1,AQP1,UP,9.0,0.15,523697.5,1733423.884359723,1.0,0.015873015873015872,59850.793650793654,471265.6204722051,8.750051052881368,2.720667027976333,0.0065150349001231785,0.006710731192294066,1.2700113493370666,0.20408058745776858
Q5T9L3, Protein wntless homolog,WLS,UP,2.0,0.03333333333333333,32183.833333333332,174363.91671913918,0.0,0.0,0.0,0.0,3218383333333.333,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q52LW3, Rho GTPase-activating protein 29,ARHGAP29,DOWN,2.0,0.03333333333333333,32255.0,204662.81979962392,4.0,0.06349206349206349,73194.92063492064,331088.81680343,0.44067265488101404,-0.7761451554968969,0.4376632844042291,0.3633458624328586,-0.2934687580141429,0.7691638762391755
Q5RKV6, Exosome complex component MTR3 OS=Homo sapiens (Human) OX=9606 GN=E,EXOSC6,UP,9.0,0.15,2609891.6666666665,10853208.208916716,4.0,0.06349206349206349,663346.0317460317,3454490.597267743,3.934434732046228,1.5598627594028356,0.11879231661696374,0.10228834867587881,0.847517533920154,0.39670671810351166
Q9H2J4, Phosducin-like protein 3,PDCL3,DOWN,5.0,0.08333333333333333,552235.0,1881652.5947355425,6.0,0.09523809523809523,399387.3015873016,1526611.472644621,1.382705453591578,-0.23126707929708634,0.8171073203810033,0.5344155183211481,-0.07336718950353573,0.9415139261914506
Q9C0C9, E2 ubiquitin-conjugating enzyme,UBE2O,UP,18.0,0.3,6625292.666666667,25157088.938958727,12.0,0.19047619047619047,1147929.365079365,3446696.5244358727,5.771515973204983,1.4138550757115125,0.15740445864016073,0.1142557730112814,1.1637554197112563,0.24452314320958535
Q9P253, Vacuolar protein sorting-associated protein 18 homolog,VPS18,UP,13.0,0.21666666666666667,6147479.5,34305260.46896629,11.0,0.1746031746031746,17217004.76190476,77433930.23760962,0.35705859323465067,0.5884107005121106,0.5562566571032892,0.3590341069130044,0.16697360369770198,0.8673908185228577
Q8IWS0, PHD finger protein 6,PHF6,UP,8.0,0.13333333333333333,755128.3333333334,2603680.954541836,2.0,0.031746031746031744,34155.71428571428,204472.1618240432,22.10840408771503,2.060623547816394,0.039338968450328714,0.04001992642751173,0.9917220098408966,0.3213331512991471
Q12841, Follistatin-related protein 1,FSTL1,UP,22.0,0.36666666666666664,17348585.833333332,71441550.65051901,11.0,0.1746031746031746,1631009.365079365,5435555.139561686,10.636717485977798,2.4030624200609094,0.016258411972664026,0.01360017030501965,1.988503825854451,0.046755996301243614
Q9HBG4, V-type proton ATPase 116 kDa subunit a isoform 4,ATP6V0A4,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9H974, Queuine tRNA-ribosyltransferase accessory subunit 2,QTRT2,UP,5.0,0.08333333333333333,441348.3333333333,1697992.548324017,1.0,0.015873015873015872,99546.03174603175,783826.2377948838,4.433610517587334,1.73611416361148,0.08254365048313422,0.09275162079067256,0.6425953839275198,0.5204866791109011
Q9UFG5, UPF0449 protein C19orf25,C19orf25,UP,6.0,0.1,346145.0,1285241.257562823,0.0,0.0,0.0,0.0,34614500000000.0,2.573533936647606,0.010066577397309668,0.011781383703203212,0.9563033666322932,0.33891898952471267
P35609, Alpha-actinin-2,ACTN2,UP,16.0,0.26666666666666666,1485951.1666666667,3932694.7147670854,9.0,0.14285714285714285,388524.6031746032,1350547.3936193965,3.82459992115053,1.7055696790307793,0.08808822872597465,0.0689333979481313,1.2851907678550396,0.19872562897801593
P08637, Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,UP,18.0,0.3,1504911.5,2745092.2691115653,14.0,0.2222222222222222,1285041.2698412698,3785712.2575427596,1.1710997423342497,0.9827845056854451,0.3257135092216833,0.2185805119236585,0.8298082123158523,0.4066472269265169
Q96CW5, Gamma-tubulin complex component 3,TUBGCP3,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9Y4Y9, U6 snRNA-associated Sm-like protein LSm5,LSM5,UP,24.0,0.4,4348662.833333333,7696801.334311999,12.0,0.19047619047619047,1437542.2222222222,4599138.631111176,3.025067901387223,2.552824508673753,0.010685331934404605,0.00901541832856744,2.2161951036240444,0.026678143076862545
O14662, Syntaxin-16,STX16,UP,2.0,0.03333333333333333,66679.5,404591.6179656758,0.0,0.0,0.0,0.0,6667950000000.0,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q9H000, Probable E3 ubiquitin-protein ligase makorin-2,MKRN2,UP,2.0,0.03333333333333333,54730.0,310609.2627401829,0.0,0.0,0.0,0.0,5473000000000.0,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q96HR8, H/ACA ribonucleoprotein complex non-core subunit NAF1,NAF1,UP,7.0,0.11666666666666667,831201.6666666666,4455471.591182078,3.0,0.047619047619047616,107123.33333333333,603964.0086590886,7.759296138406719,1.4005800676564555,0.1613396848700911,0.1422519218664188,0.6780140271361232,0.49776279940511003
Q13613, Myotubularin-related protein 1,MTMR1,UP,4.0,0.06666666666666667,901743.3333333334,4065227.5603532405,2.0,0.031746031746031744,247541.26984126985,1780063.606642646,3.6427999820454953,0.8986943905753544,0.36881546569179036,0.3168656698720609,0.3390070135680616,0.7346044466380136
A6NIH7, Protein unc-119 homolog B,UNC119B,UP,14.0,0.23333333333333334,1560272.3333333333,3924113.4779804586,3.0,0.047619047619047616,94098.41269841269,436842.32108341326,16.581282176712925,2.9830901261094205,0.0028535395291051932,0.0026938480159602865,1.8316498345020642,0.06700360708169076
Q9HB21, Pleckstrin homology domain-containing family A member 1,PLEKHA1,UP,10.0,0.16666666666666666,1176500.0,4174237.999723223,7.0,0.1111111111111111,521045.2380952381,2143129.418400169,2.2579613323036134,0.8923773881523906,0.37219068684490253,0.26422218641997736,0.5818777098556281,0.560649055602829
Q96G21, U3 small nucleolar ribonucleoprotein protein IMP4,IMP4,DOWN,0.0,0.0,0.0,0.0,3.0,0.047619047619047616,153317.46031746033,744815.8697650495,0.0,-1.7113069358158484,0.08702446666618947,0.1312235436403951,-0.4553825555391872,0.6488340430106418
Q9Y2Q5, Ragulator complex protein LAMTOR2,LAMTOR2,DOWN,6.0,0.1,452946.6666666667,1885679.8386317391,11.0,0.1746031746031746,1615255.5555555555,6165180.473800636,0.2804179593184412,-1.1983353498046387,0.230786490004804,0.17463613244379372,-0.7387317012080149,0.46006993189990264
Q13325, Interferon-induced protein with tetratricopeptide repeats 5,IFIT5,UP,16.0,0.26666666666666666,3728006.6666666665,12575012.223040672,15.0,0.23809523809523808,1068451.746031746,3267591.2797230845,3.4891670873415976,0.36480068966179324,0.7152601902496021,0.43736931145541563,0.5869375160282858,0.5572456724131187
Q9BQN1, Protein FAM83C,FAM83C,UP,1.0,0.016666666666666666,49013.333333333336,376478.5569222001,1.0,0.015873015873015872,188873.0158730159,1487187.6141724847,0.25950416001343274,0.03478726035319191,0.9722493792494705,0.7397041183526589,0.005059806172657636,0.9959628760003536
P17252, Protein kinase C alpha type,PRKCA,UP,27.0,0.45,17854997.0,51227210.932859346,19.0,0.30158730158730157,6274832.698412699,16464525.996296056,2.8454937140422287,1.700377065547501,0.0890600229121782,0.06487363250025895,1.4825232085886872,0.13820113290523192
Q96SZ5, 2-aminoethanethiol dioxygenase,ADO,DOWN,25.0,0.4166666666666667,6107058.333333333,12891640.564157479,28.0,0.4444444444444444,10740368.095238095,30512230.164358623,0.5686079172687745,-0.3109632023367827,0.7558285959865867,0.4488666890359619,-0.1998623438199766,0.8415882414904161
O14618, Copper chaperone for superoxide dismutase,CCS,UP,33.0,0.55,37775991.333333336,65358181.29305948,23.0,0.36507936507936506,10972924.444444444,27533205.95786689,3.442654829584575,2.058507324819533,0.03954145886136225,0.03003122296339432,2.41858735053035,0.015580904158429958
Q92974, Rho guanine nucleotide exchange factor 2,ARHGEF2,UP,9.0,0.15,650641.5,2096198.6808377882,5.0,0.07936507936507936,745542.0634920635,3738075.5410573627,0.8727093102600206,1.2329363315894417,0.21759951914555575,0.1715119969046405,0.6577748024454927,0.5106828479600003
Q15750, TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,TAB1,UP,15.0,0.25,1590640.6666666667,3886535.6172427163,9.0,0.14285714285714285,456659.5238095238,1626826.3593231642,3.4832092264216095,1.4987819730025453,0.13393020271801037,0.10167070685968785,1.1435161950206256,0.25282433458934106
Q5QJE6, Deoxynucleotidyltransferase terminal-interacting protein 2,DNTTIP2,UP,10.0,0.16666666666666666,521950.0,1673844.1772857273,3.0,0.047619047619047616,317196.8253968254,1518863.61666269,1.6455082718655967,2.146600127618581,0.031825129751643755,0.030587771414449596,1.082798520948734,0.27889786220400803
Q9P032, NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4,NDUFAF4,UP,1.0,0.016666666666666666,28198.333333333332,216595.508180315,1.0,0.015873015873015872,29403.174603174604,231520.82834634086,0.9590234290646705,0.03478726035319191,0.9722493792494705,0.7397041183526589,0.005059806172657636,0.9959628760003536
Q9NWM8, Peptidyl-prolyl cis-trans isomerase FKBP14,FKBP14,UP,2.0,0.03333333333333333,546378.3333333334,3998866.432506912,0.0,0.0,0.0,0.0,54637833333333.336,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q6UX53, Methyltransferase-like protein 7B,METTL7B,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,5687.936507936508,44786.85685037132,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
Q56VL3, OCIA domain-containing protein 2,OCIAD2,UP,5.0,0.08333333333333333,134260.16666666666,532518.2641515428,2.0,0.031746031746031744,304400.0,2168563.0871286965,0.44106493648706385,1.2344208612838228,0.21704611943042695,0.20001988359885842,0.4781516833161466,0.6325422488706913
Q86U70, LIM domain-binding protein 1,LDB1,UP,2.0,0.03333333333333333,42351.5,254304.41695485747,1.0,0.015873015873015872,46279.36507936508,364404.0850391879,0.9151270750443901,0.6274792097991444,0.5303451599806406,0.481559442338767,0.16191379752504434,0.8713737373369974
O14498, Immunoglobulin superfamily containing leucine-rich repeat protein,ISLR,UP,40.0,0.6666666666666666,13786344.0,23250254.13937069,25.0,0.3968253968253968,6872944.126984127,16671002.201799639,2.005886232345887,2.9966509031065076,0.002729631016366321,0.0023256323417230507,2.69687669002652,0.006999318365647021
Q7Z4H3, 5-deoxynucleotidase HDDC2,HDDC2,DOWN,28.0,0.4666666666666667,11230892.666666666,19275930.053057697,33.0,0.5238095238095238,13856726.19047619,33238848.62007949,0.810501161117387,-0.6335773523323985,0.5263566848728589,0.3253064346589857,-0.10625592962581036,0.9153792966386627
Q9Y2R4, Probable ATP-dependent RNA helicase DDX52,DDX52,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P78540," Arginase-2, mitochondrial",ARG2,DOWN,0.0,0.0,0.0,0.0,2.0,0.031746031746031744,61957.142857142855,354568.27256439213,0.0,-1.391490414127675,0.16407676446018105,0.2602958816473411,-0.3035883703594582,0.761441512768783
P11169," Solute carrier family 2, facilitated glucose transporter member 3; Solute carrier family 2, facilitated glucose transporter member 14",SLC2A3,DOWN,16.0,0.26666666666666666,1354754.5,3534315.7932525994,20.0,0.31746031746031744,7241558.095238095,24339106.237436336,0.18708052634292305,-0.6188665475572732,0.5360042777709956,0.33738524993833674,-0.7994493752799064,0.42402989008599656
Q9Y580, RNA-binding protein 7,RBM7,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,160857.14285714287,1266590.409448185,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
O75582, Ribosomal protein S6 kinase alpha-5,RPS6KA5,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q5VTR2, E3 ubiquitin-protein ligase BRE1A,RNF20,UP,10.0,0.16666666666666666,382100.0,1099613.1654677475,7.0,0.1111111111111111,1012814.2857142857,5357199.0469714785,0.377265610674637,0.8923773881523906,0.37219068684490253,0.26422218641997736,0.5312796481290518,0.5952250064258693
Q53H47, Histone-lysine N-methyltransferase SETMAR,SETMAR,UP,16.0,0.26666666666666666,2458123.3333333335,6607767.019206178,7.0,0.1111111111111111,644158.8888888889,2936376.6089649573,3.8160202020549896,2.2116686598289457,0.026989567493497024,0.023237570925750337,1.543240882660579,0.12277234131577441
P30837," Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,UP,8.0,0.13333333333333333,707424.3333333334,2035657.6834857468,4.0,0.06349206349206349,771719.0476190476,3911245.5851373267,0.9166863711812101,1.3048436314811451,0.19194609863426526,0.1586093642466169,0.6274159654095468,0.5303866050877459
Q15125," 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",EBP,DOWN,17.0,0.2833333333333333,6568234.0,19694564.311107196,28.0,0.4444444444444444,18118380.15873016,61997861.99395082,0.36251772743796623,-1.8542589768628204,0.06370211810872192,0.0474264963771358,-1.474933499329701,0.1402304229655969
Q15007, Pre-mRNA-splicing regulator WTAP,WTAP,UP,4.0,0.06666666666666667,642633.3333333334,3087402.9017210496,1.0,0.015873015873015872,58073.01587301587,457267.38425173995,11.065954190125467,1.4258763924978943,0.15390402490078928,0.16745630381780197,0.4908011987477907,0.6235670621127936
Q9UN81, LINE-1 retrotransposable element ORF1 protein,L1RE1,UP,7.0,0.11666666666666667,1734691.1666666667,7200733.013319105,2.0,0.031746031746031744,120334.92063492064,693862.5720841837,14.415525913124867,1.807748491561833,0.0706456537181475,0.07068952505918384,0.8171586968842082,0.41383774274326746
Q9Y4C8, Probable RNA-binding protein 19,RBM19,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9NR09, Baculoviral IAP repeat-containing protein 6,BIRC6,UP,15.0,0.25,13870794.833333334,50101063.29718038,7.0,0.1111111111111111,5299930.952380952,29646856.49016054,2.61716519667147,2.0090647411453446,0.04453026829610478,0.0374711834959923,1.3256692172363007,0.18494928800294408
Q9UFN0, Protein NipSnap homolog 3A,NIPSNAP3A,DOWN,26.0,0.43333333333333335,11740726.5,30464503.574758705,30.0,0.47619047619047616,15274326.666666666,31627134.984400436,0.7686575491161853,-0.47707895081654356,0.6333059028843968,0.383751795944323,-0.6071767407189164,0.5437336262695622
P78539, Sushi repeat-containing protein SRPX,SRPX,UP,5.0,0.08333333333333333,538496.6666666666,2503230.781541238,3.0,0.047619047619047616,1895109.5238095238,12381040.544556065,0.2841506835890862,0.8028723667352617,0.4220485093062034,0.3316392750330407,0.31876778887743107,0.7499026057609786
P49888, Sulfotransferase 1E1,SULT1E1,UP,33.0,0.55,55217774.666666664,130875231.19603658,8.0,0.12698412698412698,2589882.5396825396,10562952.306183675,21.320571037725475,4.97457823050644,6.538985346986818e-07,5.018155311028587e-07,4.222408251082797,2.4170579940302365e-05
O43719, HIV Tat-specific factor 1,HTATSF1,UP,5.0,0.08333333333333333,1128576.6666666667,4715766.722438204,3.0,0.047619047619047616,431925.3968253968,2108204.7532384573,2.6128972154949732,0.8028723667352617,0.4220485093062034,0.3316392750330407,0.3491266259133769,0.7269942481454715
Q9BVC4, Target of rapamycin complex subunit LST8,MLST8,UP,2.0,0.03333333333333333,249096.66666666666,1349700.45096022,2.0,0.031746031746031744,56638.4126984127,391789.2882709145,4.398016377913141,0.04960830972485867,0.9604345245844625,0.6719411408990122,0.02529903086328818,0.9798164469439918
Q9UGM5, Fetuin-B,FETUB,UP,25.0,0.4166666666666667,3922145.3333333335,6942945.175965426,17.0,0.2698412698412698,3070277.4603174604,9159506.099178879,1.2774563159278052,1.7164552458194628,0.08607875249819745,0.06331613658188302,1.5128820456246332,0.13030962329391238
P40123, Adenylyl cyclase-associated protein 2,CAP2,UP,15.0,0.25,2227640.0,5810245.894056465,5.0,0.07936507936507936,324319.5238095238,1540616.320801133,6.8686583337124265,2.563496685503625,0.010362369028235051,0.009527503315478393,1.7203340987035962,0.08537172858608676
O43294, Transforming growth factor beta-1-induced transcript 1 protein,TGFB1I1,UP,5.0,0.08333333333333333,274043.3333333333,944954.2606861398,4.0,0.06349206349206349,570156.5079365079,3772350.208414841,0.48064580429878334,0.42237114288827865,0.6727541375768047,0.46898124870349145,0.19480253764731897,0.8455475355945437
Q9HD33," 39S ribosomal protein L47, mitochondrial",MRPL47,DOWN,2.0,0.03333333333333333,29250.5,171768.119562634,4.0,0.06349206349206349,82736.50793650794,460973.4908025906,0.3535380055252431,-0.7761451554968969,0.4376632844042291,0.3633458624328586,-0.28334914566882763,0.7769092073996168
Q8IZ07, Ankyrin repeat domain-containing protein 13A,ANKRD13A,UP,6.0,0.1,735026.3333333334,2871137.884866072,2.0,0.031746031746031744,103355.55555555556,578931.9969325504,7.111628682003182,1.534378300871834,0.12493661270662822,0.12104824873834921,0.6628346086181504,0.5074364856819008
Q9NZK5, Adenosine deaminase 2,ADA2,UP,4.0,0.06666666666666667,221231.66666666666,936347.2602782343,0.0,0.0,0.0,0.0,22123166666666.664,2.0835490084440624,0.03720120939867132,0.053712399337785544,0.6375355777548621,0.5237760432803329
Q9BXR6, Complement factor H-related protein 5,CFHR5,DOWN,2.0,0.03333333333333333,130001.66666666667,710641.4028870129,3.0,0.047619047619047616,427114.28571428574,2241522.3236131817,0.30437208731910004,-0.4010277353900327,0.6883997039713503,0.5232400962803989,-0.14167457283441381,0.8873370602597956
Q2M2I8, AP2-associated protein kinase 1,AAK1,UP,10.0,0.16666666666666666,1532341.3333333333,5848321.057245821,7.0,0.1111111111111111,354643.1746031746,1427404.4935819206,4.320797474948988,0.8923773881523906,0.37219068684490253,0.26422218641997736,0.6071767407189164,0.5437336262695622
Q00653, Nuclear factor NF-kappa-B p100 subunit,NFKB2,DOWN,8.0,0.13333333333333333,811699.5,2900963.2775444463,10.0,0.15873015873015872,610853.3333333334,1913549.277288025,1.3287960557907845,-0.39833364168528557,0.6903842653603214,0.4438753558645692,-0.21757166542427836,0.8277628633297981
Q96RD7, Pannexin-1,PANX1,UP,1.0,0.016666666666666666,215566.66666666666,1655798.9850488766,1.0,0.015873015873015872,380571.4285714286,2996622.4251953517,0.5664289289289139,0.03478726035319191,0.9722493792494705,0.7397041183526589,0.005059806172657636,0.9959628760003536
Q49AR2, UPF0489 protein C5orf22,C5orf22,UP,2.0,0.03333333333333333,332230.0,1794402.9576528606,0.0,0.0,0.0,0.0,33223000000000.0,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q9NZP8, Complement C1r subcomponent-like protein,C1RL,DOWN,27.0,0.45,5430319.0,9746895.370853515,29.0,0.4603174603174603,5214948.857142857,10717526.694331115,1.041298610735586,-0.11485234001138982,0.908562162177099,0.5264483354592482,0.08095689876252217,0.9354762297469427
Q8TAE8, Growth arrest and DNA damage-inducible proteins-interacting protein 1,GADD45GIP1,UP,2.0,0.03333333333333333,64926.666666666664,376113.69374462054,1.0,0.015873015873015872,45704.76190476191,359879.65511793015,1.4205667847465113,0.6274792097991444,0.5303451599806406,0.481559442338767,0.16191379752504434,0.8713737373369974
Q9Y2D5, A-kinase anchor protein 2,AKAP2,UP,10.0,0.16666666666666666,2255775.0,6828009.025541414,4.0,0.06349206349206349,1782777.7777777778,9000393.616515035,1.2653147397943214,1.800918237153117,0.0717157680646535,0.06383076632656678,0.9461837542869779,0.34405487076476204
O15270, Serine palmitoyltransferase 2,SPTLC2,DOWN,6.0,0.1,5320511.666666667,26266132.315709595,13.0,0.20634920634920634,37462095.23809524,93835013.62188584,0.142023867935081,-1.6313202933096225,0.1028227535632578,0.0827558939617389,-1.1485760011932833,0.25073085757063496
Q71RC2, La-related protein 4,LARP4,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P25490, Transcriptional repressor protein YY1; Transcription factor YY2,YY1;YY2,UP,7.0,0.11666666666666667,819459.1666666666,3117183.4195377356,2.0,0.031746031746031744,67340.79365079365,510317.44484085,12.168837375395071,1.807748491561833,0.0706456537181475,0.07068952505918384,0.8323381154021812,0.40521812209082986
Q9BZZ2, Sialoadhesin,SIGLEC1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9HD26, Golgi-associated PDZ and coiled-coil motif-containing protein,GOPC,UP,10.0,0.16666666666666666,1272042.6666666667,4258160.770212835,4.0,0.06349206349206349,133196.66666666666,547696.2449972858,9.550108861582407,1.800918237153117,0.0717157680646535,0.06383076632656678,1.042320071567473,0.29726330963834957
Q9UBX3, Mitochondrial dicarboxylate carrier,SLC25A10,UP,3.0,0.05,73071.66666666667,340878.8812719589,1.0,0.015873015873015872,11163.333333333334,87900.17456688514,6.545685279181953,1.0665786590844606,0.28616214153974506,0.2911777437785217,0.33394720739540396,0.7384193962440444
Q5JSL3, Dedicator of cytokinesis protein 11,DOCK11,UP,12.0,0.2,143282851.33333334,401386432.08045685,7.0,0.1111111111111111,65341287.3015873,234624651.4387246,2.192837901585888,1.363491588437894,0.17272763365633792,0.13260824936695662,0.8449876308338252,0.39811774516449594
Q9UGV2, Protein NDRG3,NDRG3,UP,27.0,0.45,329528314.0,853755078.5954609,19.0,0.30158730158730157,138528085.3968254,714144960.2986345,2.378783429050061,1.700377065547501,0.0890600229121782,0.06487363250025895,1.6899752616676504,0.09103268752126395
Q8NEZ5, F-box only protein 22,FBXO22,UP,2.0,0.03333333333333333,409438.3333333333,2701099.366806761,1.0,0.015873015873015872,76507.93650793651,602424.0944878879,5.351579875517973,0.6274792097991444,0.5303451599806406,0.481559442338767,0.16697360369770198,0.8673908185228577
Q8WYJ6, Septin-1,SEPTIN1,UP,10.0,0.16666666666666666,2046651.6666666667,6446478.572458292,3.0,0.047619047619047616,54008.4126984127,331182.9353120793,37.8950530928386,2.146600127618581,0.031825129751643755,0.030587771414449596,1.209293675265175,0.2265500398629906
P20936, Ras GTPase-activating protein 1,RASA1,UP,13.0,0.21666666666666667,1719513.3333333333,4971723.884243326,10.0,0.15873015873015872,5383288.888888889,18633134.640205752,0.31941687857072026,0.8237337355485361,0.4100908663905136,0.27687474244006655,0.35671633517236334,0.7213041753290883
Q06203, Amidophosphoribosyltransferase,PPAT,UP,22.0,0.36666666666666664,5731187.666666667,11871827.494487578,19.0,0.30158730158730157,2790773.015873016,8064941.7668011775,2.0536201382446735,0.7653197277702213,0.444081179535047,0.283011869108823,0.8045091814525641,0.4211029689549818
P50281, Matrix metalloproteinase-14,MMP14,DOWN,12.0,0.2,2951331.6666666665,12049670.351154722,13.0,0.20634920634920634,3636936.507936508,11732800.589343622,0.8114883667136544,-0.08746511174516784,0.9303018159157325,0.554657065761889,-0.10625592962581036,0.9153792966386627
Q14515, SPARC-like protein 1,SPARCL1,DOWN,1.0,0.016666666666666666,207350.0,1592685.5708205558,2.0,0.031746031746031744,292052.38095238095,1622247.00190592,0.7099753794981087,-0.541913863008352,0.5878778461994869,0.5184405576612331,-0.13914466974808498,0.8893358301796261
O00418, Eukaryotic elongation factor 2 kinase,EEF2K,UP,5.0,0.08333333333333333,649079.5,2833489.7078093328,5.0,0.07936507936507936,1413675.238095238,7438094.410877461,0.45914329013398725,0.0804931073365779,0.9358450779971873,0.5969261399649115,0.030358837035945815,0.9757808729982287
Q86UY5, Protein FAM83A,FAM83A,DOWN,1.0,0.016666666666666666,404700.0,3108559.684162426,2.0,0.031746031746031744,274898.4126984127,1661345.272017416,1.472180199323217,-0.541913863008352,0.5878778461994869,0.5184405576612331,-0.13914466974808498,0.8893358301796261
Q2TAM9, Tumor suppressor candidate gene 1 protein,TUSC1,UP,2.0,0.03333333333333333,184283.33333333334,1006565.3991282546,0.0,0.0,0.0,0.0,18428333333333.332,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q14997, Proteasome activator complex subunit 4,PSME4,DOWN,8.0,0.13333333333333333,703507.8333333334,2509560.941191435,9.0,0.14285714285714285,2061741.2698412698,8859704.083676245,0.34122023147331765,-0.15297898082612402,0.8784148510409693,0.5435935867611528,-0.12143534814378326,0.9033462202716958
P82094, TATA element modulatory factor,TMF1,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,14091.746031746032,110958.51921254297,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
Q9H0Q0, CYFIP-related Rac1 interactor A,CYRIA,UP,13.0,0.21666666666666667,2807725.0,7344592.7022906905,5.0,0.07936507936507936,1796284.126984127,8543761.099080471,1.563073991370183,2.153491250361076,0.03128009100538058,0.027975675033842906,1.2851907678550396,0.19872562897801593
Q92934, Bcl2-associated agonist of cell death,BAD,DOWN,15.0,0.25,2748010.0,6825099.172239184,17.0,0.2698412698412698,4777542.857142857,16325207.396370573,0.5751931656440238,-0.25071033308302154,0.8020380711420073,0.48235566137825614,-0.17709321604301725,0.8594351705204639
O43639, Cytoplasmic protein NCK2,NCK2,UP,9.0,0.15,1361985.8333333333,5371799.55928436,4.0,0.06349206349206349,456435.55555555556,3074492.8696439266,2.9839608609709365,1.5598627594028356,0.11879231661696374,0.10228834867587881,0.8323381154021812,0.40521812209082986
Q9H814, Phosphorylated adapter RNA export protein,PHAX,UP,3.0,0.05,134723.33333333334,665789.1456426394,0.0,0.0,0.0,0.0,13472333333333.334,1.796872282606641,0.07235589780682558,0.11307873544796959,0.4781516833161466,0.6325422488706913
Q9BYX4, Interferon-induced helicase C domain-containing protein 1,IFIH1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9NV56, MRG/MORF4L-binding protein,MRGBP,UP,2.0,0.03333333333333333,59226.666666666664,319194.7738015493,0.0,0.0,0.0,0.0,5922666666666.666,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
